66400,42.2135
66500,42.0147
66600,42.0413
66700,41.9284
66800,41.7648
66900,41.7533
67000,41.5868
67100,41.5745
67200,41.5891
67300,41.3068
67400,40.8143
67500,40.9253
67600,40.863
67700,40.8181
67800,40.7258
67900,40.6244
68000,40.5024
68100,40.3741
68200,40.3772
68300,40.1589
68400,40.1031
68500,39.8948
68600,39.839
68700,39.8309
68800,39.6245
68900,39.2049
69000,39.3129
69100,39.2289
69200,39.1533
69300,38.8802
69400,38.8249
69500,38.6814
69600,38.4513
69700,38.4296
69800,38.5478
69900,38.4232
70000,38.2728
70100,38.0742
70200,37.8524
70300,37.8305
70400,37.5497
70500,37.4773
70600,37.5041
70700,37.4886
70800,37.3847
70900,37.5252
71000,37.1039
71100,36.991
71200,36.717
71300,36.8118
71400,36.8947
71500,36.7954
71600,36.5342
71700,36.4788
71800,36.3612
71900,36.2784
72000,36.0339
72100,36.0545
72200,35.8118
72300,35.8278
72400,35.8031
72500,35.8123
72600,35.9242
72700,35.6043
72800,35.3804
72900,34.9984
73000,35.0669
73100,34.9905
73200,35.0532
73300,34.9878
73400,34.8943
73500,34.7328
73600,34.5964
73700,34.3772
73800,34.291
73900,34.2889
74000,34.4667
74100,34.3088
74200,34.2484
74300,33.8888
74400,33.6439
74500,33.6809
74600,33.7099
74700,33.5872
74800,33.6036
74900,33.3647
75000,33.1122
75100,33.1461
75200,33.0468
75300,32.9199
75400,32.9158
75500,32.859
75600,32.7505
75700,32.6058
75800,32.523
75900,32.3708
76000,32.2823
76100,32.2063
76200,32.1771
76300,32.1187
76400,31.9992
76500,31.8685
76600,31.8437
76700,31.6854
76800,31.6331
76900,31.4766
77000,31.1086
77100,31.2131
77200,31.1275
77300,30.9741
77400,31.1304
77500,30.9538
77600,30.7921
77700,30.6428
77800,30.8823
77900,30.6845
78000,30.6526
78100,30.4703
78200,30.2776
78300,30.2089
78400,30.1991
78500,29.9905
78600,30.0471
78700,30.0349
78800,29.7436
78900,29.6248
79000,29.5591
79100,29.4175
79200,29.3853
79300,29.2257
79400,29.4352
79500,29.2627
79600,29.0909
79700,29.078
79800,28.8389
79900,28.8523
80000,28.6844
80100,28.6365
80200,28.8364
80300,28.7636
80400,28.6408
80500,28.3266
80600,27.9929
80700,28.2501
80800,28.2263
80900,28.3178
81000,28.1671
81100,27.8897
81200,27.7279
81300,27.7791
81400,27.8301
81500,27.8283
81600,27.7281
81700,27.7311
81800,27.4773
81900,27.2322
82000,27.1282
82100,27.1672
82200,27.0217
82300,27.0974
82400,27.0815
82500,26.9849
82600,26.6697
82700,26.6571
82800,26.7377
82900,26.5993
83000,26.6482
83100,26.4365
83200,26.3902
83300,26.3535
83400,26.1186
83500,26.2746
83600,26.1848
83700,26.2555
83800,26.0868
83900,25.7776
84000,25.6147
84100,25.6968
84200,25.422
84300,25.7242
84400,25.5066
84500,25.541
84600,25.3397
84700,25.3067
84800,25.2573
84900,25.0236
85000,24.9386
85100,25.0547
85200,24.9384
85300,24.8681
85400,24.7189
85500,24.6485
85600,24.6675
85700,24.6836
85800,24.6847
85900,24.5233
86000,24.3139
86100,24.3044
86200,24.2638
86300,24.1527
86400,23.9417
86500,24.0671
86600,23.972
86700,23.8384
86800,23.7471
86900,23.8731
87000,23.6937
87100,23.6446
87200,23.6582
87300,23.7384
87400,23.5021
87500,23.4329
87600,23.404
87700,23.2219
87800,23.044
87900,22.9794
88000,23.1785
88100,23.1946
88200,23.0497
88300,22.798
88400,22.9177
88500,22.6828
88600,22.5718
88700,22.6669
88800,22.5182
88900,22.3577
89000,22.5992
89100,22.4846
89200,22.2724
89300,22.183
89400,22.1037
89500,22.001
89600,21.9568
89700,21.959
89800,22.1085
89900,21.8183
90000,21.7964
90100,21.743
90200,21.6865
90300,21.68
90400,21.7201
90500,21.5436
90600,21.4357
90700,21.3294
90800,21.3431
90900,21.263
91000,21.3155
91100,21.2543
91200,21.1624
91300,21.0382
91400,20.9783
91500,21.1371
91600,20.9241
91700,20.7053
91800,20.8114
91900,20.8054
92000,20.5722
92100,20.493
92200,20.5187
92300,20.4045
92400,20.4163
92500,20.4868
92600,20.345
92700,20.4089
92800,20.245
92900,20.227
93000,20.0769
93100,19.9289
93200,20.0365
93300,19.909
93400,19.8071
93500,19.825
93600,19.8084
93700,19.749
93800,19.7026
93900,19.5778
94000,19.4097
94100,19.3258
94200,19.2853
94300,19.4298
94400,19.4736
94500,19.4178
94600,19.3712
94700,19.2154
94800,19.0386
94900,19.0057
95000,19.071
95100,19.014
95200,18.9574
95300,18.7708
95400,18.9438
95500,18.8207
95600,18.7765
95700,18.6112
95800,18.5681
95900,18.6055
96000,18.5744
96100,18.4413
96200,18.5575
96300,18.2489
96400,18.2688
96500,18.2307
96600,18.2765
96700,18.0697
96800,18.0731
96900,18.2199
97000,18.0686
97100,18.0545
97200,17.8448
