249.229,-7.26816,249.878,-7.58009,249.878,-7.8598,249.941,-8.12041,250.064,-8.38921,250.117,-8.66712,250.09,-8.93236,250.03,-9.19334,249.986,-9.40662,250.045,-9.55887,250.152,-9.75241,250.191,-10.0389,250.232,-10.3447,250.34,-10.5659,250.428,-10.7189,250.482,-10.8475
248.795,-4.85536,249.39,-5.14363,249.29,-5.44746,249.21,-5.80672,249.225,-6.22843,249.318,-6.62025,249.434,-6.90762,249.568,-7.14108,249.687,-7.3577,249.758,-7.52025,249.774,-7.6368,249.774,-7.78519,249.779,-8.02178,249.788,-8.26927,249.786,-8.42915,249.807,-8.62023
248.182,1.27792,248.869,0.98465,248.879,0.783714,248.89,0.562599,248.945,0.334335,249.007,0.15538,249.01,-0.051384,248.946,-0.321648,248.897,-0.557877,248.935,-0.752174,248.998,-1.01277,249.014,-1.38047,249.02,-1.7422,249.137,-1.99046,249.382,-2.11573,249.604,-2.20454
247.246,-8.80421,247.899,-9.18105,247.903,-9.51296,247.943,-9.77308,248.076,-10.0171,248.184,-10.2976,248.218,-10.5881,248.237,-10.8881,248.23,-11.2321,248.256,-11.5877,248.371,-11.8242,248.47,-11.9186,248.432,-11.9702,248.337,-12.1027,248.347,-12.3216,248.484,-12.5744
246.78,0.19413,247.204,-0.03302,247.087,-0.320915,247.212,-0.693726,247.472,-1.06158,247.66,-1.30598,247.706,-1.4659,247.712,-1.64539,247.703,-1.9033,247.678,-2.22381,247.715,-2.58545,247.812,-2.9267,247.847,-3.2225,247.788,-3.46764,247.717,-3.57953,247.689,-3.56816
245.656,-6.01534,246.359,-6.46333,246.458,-6.86296,246.44,-7.24748,246.331,-7.60899,246.285,-7.88467,246.398,-8.11147,246.548,-8.35873,246.586,-8.58376,246.532,-8.75289,246.524,-8.94314,246.614,-9.19275,246.717,-9.43159,246.737,-9.6385,246.66,-9.82733,246.57,-10.0217
245.113,-6.34087,245.751,-6.70087,245.759,-6.95673,245.75,-7.25283,245.773,-7.63053,245.801,-7.91634,245.824,-8.05774,245.869,-8.16454,245.9,-8.2874,245.879,-8.48096,245.876,-8.7616,245.92,-9.09719,245.939,-9.43014,245.952,-9.72236,246.037,-9.90707,246.162,-9.98525
244.481,-1.93885,245.1,-2.01991,245.131,-2.0993,245.136,-2.34335,245.186,-2.75041,245.319,-3.16393,245.44,-3.48765,245.481,-3.71394,245.491,-3.90215,245.525,-4.08028,245.552,-4.26115,245.604,-4.47015,245.718,-4.74261,245.804,-5.06827,245.798,-5.37836,245.746,-5.62605
243.686,-4.92754,244.282,-5.23072,244.401,-5.59354,244.508,-5.88985,244.569,-6.16938,244.633,-6.49364,244.729,-6.7818,244.835,-7.00917,244.907,-7.22483,244.92,-7.46304,244.909,-7.68058,244.926,-7.84277,244.965,-8.03925,244.951,-8.31699,244.93,-8.59751,245.042,-8.85814
243.303,-3.7982,244.036,-4.03404,244.183,-4.12854,244.23,-4.23442,244.226,-4.44395,244.246,-4.72286,244.296,-5.08119,244.319,-5.47159,244.26,-5.75057,244.193,-5.92208,244.241,-6.08416,244.397,-6.2852,244.497,-6.52807,244.42,-6.74763,244.296,-6.94078,244.286,-7.13722
242.648,-5.41226,243.197,-5.71757,243.256,-6.15698,243.385,-6.58727,243.492,-6.89629,243.571,-7.08374,243.631,-7.22013,243.675,-7.41169,243.703,-7.65932,243.703,-7.87447,243.696,-8.09545,243.723,-8.4151,243.738,-8.73932,243.702,-8.97005,243.664,-9.16566,243.637,-9.42562
241.775,-4.87147,242.442,-5.17298,242.462,-5.5494,242.372,-5.84866,242.267,-6.06212,242.282,-6.26341,242.416,-6.47143,242.557,-6.70959,242.612,-6.9506,242.662,-7.1838,242.774,-7.42641,242.844,-7.62498,242.802,-7.71969,242.703,-7.78947,242.619,-8.00432,242.641,-8.3438
241.145,-7.36987,241.722,-7.48106,241.715,-7.54311,241.677,-7.77692,241.659,-8.18472,241.665,-8.51572,241.684,-8.73843,241.769,-9.00788,241.901,-9.28048,241.989,-9.3795,242.014,-9.36633,242.049,-9.46716,242.166,-9.77688,242.291,-10.1401,242.303,-10.463,242.231,-10.7497
239.899,-1.23305,240.64,-1.66547,240.862,-1.87722,240.956,-1.94805,240.971,-2.03167,241.03,-2.1839,241.146,-2.43524,241.266,-2.69004,241.326,-2.86464,241.341,-3.07648,241.334,-3.45114,241.304,-3.81789,241.295,-4.00596,241.406,-4.098,241.558,-4.28815,241.595,-4.55447
239.872,-3.3166,240.462,-3.61508,240.441,-3.83413,240.436,-4.0722,240.494,-4.41194,240.559,-4.77438,240.567,-5.0197,240.551,-5.16488,240.59,-5.30516,240.671,-5.48643,240.689,-5.69952,240.641,-5.9581,240.629,-6.19675,240.67,-6.35631,240.737,-6.48466,240.758,-6.68104
239.059,-9.44382,239.807,-9.53977,239.84,-9.685,239.741,-9.98047,239.636,-10.3889,239.634,-10.7437,239.686,-10.9909,239.734,-11.2272,239.789,-11.5402,239.901,-11.893,240.028,-12.1706,240.101,-12.3142,240.096,-12.3626,240.07,-12.4298,240.073,-12.6313,240.081,-12.9073
