0.135628,-0.154382,0.0299758,-0.16721,-0.120376,-0.135634,-0.242536,-0.116286,-0.271104,-0.168086,-0.213866,-0.233761,-0.111823,-0.227092,0.0157688,-0.174019,0.163196,-0.146171,0.323129,-0.149198,0.516429,-0.123875,0.798843,-0.0315571,1.18516,0.082948,1.59502,0.158518,1.91289,0.186178,2.07046,0.200805,2.06903,0.229813,1.96735,0.225338,1.80145,0.138994,1.53851,0.0201394,1.18506,-0.0655602,0.821865,-0.0908501,0.488948,-0.0426922,0.178587,0.0355789,-0.0775736,0.0838419,-0.233558,0.115641,-0.289885,0.151759,-0.274022,0.174783,-0.222542,0.179901,-0.15405,0.172168,-0.0554012,0.158573,0.0348533,0.143565
-0.113065,-0.342252,-0.172651,-0.294258,-0.185638,-0.258743,-0.134232,-0.254938,-0.0601225,-0.268435,-0.0424873,-0.261969,-0.107452,-0.232688,-0.186784,-0.221627,-0.159807,-0.255987,0.0583794,-0.298564,0.432207,-0.291703,0.841246,-0.237924,1.20177,-0.186774,1.49519,-0.172159,1.72681,-0.183288,1.8995,-0.175325,1.97839,-0.120358,1.89492,-0.0412935,1.63932,0.0107548,1.30418,0.0133747,0.989599,0.00718561,0.712562,0.0438259,0.440942,0.114273,0.186887,0.147303,0.019193,0.101325,-0.0199039,0.0302862,0.0299041,0.000355417,0.082103,0.0358932,0.0804467,0.132788,0.0259721,0.205827,-0.0588487,0.159196,-0.141012,0.0253735
-0.102621,0.0868292,-0.231801,0.0785558,-0.301279,0.0371451,-0.281453,-0.0105386,-0.178249,0.00314093,-0.0496179,0.0497032,0.030633,0.0156019,0.0401545,-0.111837,0.035585,-0.226597,0.103104,-0.280869,0.276107,-0.32356,0.539492,-0.364012,0.882197,-0.365442,1.26182,-0.315942,1.58513,-0.225808,1.78469,-0.149797,1.85041,-0.141438,1.78968,-0.163782,1.61333,-0.169498,1.34876,-0.176034,1.04086,-0.194635,0.751395,-0.185058,0.534465,-0.112984,0.390937,-0.0117325,0.283578,0.0427991,0.18864,0.0149083,0.110571,-0.0467117,0.0670622,-0.0760154,0.0692861,-0.067872,0.0898018,-0.020596,0.0748655,0.0806725,0.0239703,0.179214
-0.0822948,-0.0816768,-0.128806,0.0139451,-0.0854692,0.067223,-0.00767755,0.0730332,0.0161261,0.0697613,-0.0175619,0.0498983,-0.0353469,-0.0301138,0.0352786,-0.160024,0.180278,-0.248389,0.336051,-0.241027,0.494148,-0.190409,0.691917,-0.159078,0.953894,-0.140665,1.27594,-0.0980004,1.59828,-0.0265782,1.81038,0.0478493,1.83332,0.105744,1.68293,0.133465,1.45491,0.141803,1.2322,0.18346,1.00803,0.282965,0.75448,0.377294,0.503231,0.363247,0.27659,0.209766,0.0585176,0.0266603,-0.116451,-0.0593829,-0.168871,-0.0671924,-0.0941365,-0.0723256,0.0230997,-0.0880466,0.0990456,-0.104479,0.0856557,-0.0874936,0.00495821,-0.00939091
-0.0322841,-0.150963,-0.0432532,-0.200007,-0.117756,-0.261806,-0.206845,-0.284122,-0.262538,-0.249588,-0.273344,-0.212339,-0.248592,-0.196117,-0.19313,-0.169232,-0.0799617,-0.119362,0.135197,-0.0650842,0.462596,-0.0384817,0.860133,-0.0774467,1.22586,-0.150005,1.45814,-0.16419,1.56183,-0.107593,1.58187,-0.041523,1.51481,-0.0065268,1.38671,-0.013208,1.23833,-0.0261191,1.04249,0.00457692,0.766065,0.0486698,0.442182,0.0358566,0.173245,-0.0337353,0.0661855,-0.0908803,0.0883851,-0.079878,0.104356,-0.01074,0.0699097,0.0793259,0.0306129,0.149275,0.022115,0.140097,0.0480349,0.0464513,0.0690015,-0.0454617,0.0432255,-0.0594865
0.0688892,-0.123387,0.0810176,-0.141999,0.120124,-0.121331,0.167381,-0.0779244,0.172538,-0.0397876,0.121912,-0.0355602,0.0905528,-0.0623748,0.154271,-0.0913445,0.269736,-0.123438,0.373762,-0.163589,0.515011,-0.187048,0.76522,-0.186701,1.1015,-0.179526,1.41573,-0.154314,1.59473,-0.0893462,1.61461,-0.00154138,1.54622,0.0657136,1.4485,0.092666,1.29469,0.0944106,1.03444,0.0792782,0.703548,0.0485112,0.39635,0.0381087,0.162932,0.0786509,0.00592449,0.112719,-0.0999385,0.0718791,-0.184011,0.00890628,-0.224464,0.00510181,-0.188545,0.0451376,-0.116531,0.0804277,-0.0668793,0.103159,-0.0235321,0.124655,0.0426761,0.135199
-0.104622,-0.0850843,-0.120978,-0.099606,-0.114411,-0.0859482,-0.0565801,-0.02763,0.0160677,0.06318,0.0594661,0.125307,0.0905202,0.124032,0.125839,0.0786817,0.15828,0.00956095,0.227342,-0.0457128,0.369062,-0.0454898,0.537737,-0.0191429,0.712772,-0.0240675,0.939413,-0.069459,1.18202,-0.12816,1.32353,-0.161698,1.32482,-0.151545,1.22274,-0.112529,1.04538,-0.0729695,0.833265,-0.0465105,0.639099,-0.00699207,0.471881,0.0651388,0.290712,0.122837,0.0788914,0.109136,-0.0883977,0.0478738,-0.138681,0.0104047,-0.113708,0.0226414,-0.0831435,0.0571205,-0.055578,0.0834192,-0.0467234,0.0886327,-0.0788748,0.0734447,-0.108778,0.0520664
-0.129491,-0.0270113,-0.0482128,-0.0886032,0.0160732,-0.203104,0.0225505,-0.274499,0.0180705,-0.27834,0.0517272,-0.227513,0.0886779,-0.123333,0.101534,-0.0090313,0.187792,0.0691838,0.413337,0.108818,0.67597,0.11,0.858315,0.0677892,0.964557,0.00354078,1.05322,-0.0446293,1.1468,-0.0637834,1.20972,-0.0702457,1.18157,-0.0677437,1.06561,-0.0426804,0.909731,-0.00633863,0.716928,0.00730157,0.496783,0.00395054,0.307756,0.0203677,0.185939,0.0377035,0.115139,0.0301306,0.060451,0.0362128,0.0116273,0.0524556,-0.0233464,0.0177381,-0.0486288,-0.0360968,-0.0832623,0.000455329,-0.150695,0.131999,-0.233569,0.233926,-0.274409,0.232931
-0.0357115,-0.00415009,-0.0382375,0.0622038,-0.0833165,0.14173,-0.167343,0.142629,-0.246849,0.029285,-0.265979,-0.110893,-0.203583,-0.167686,-0.0864144,-0.144247,0.0439516,-0.11089,0.18578,-0.0913031,0.37005,-0.0771932,0.594613,-0.0714291,0.832113,-0.0727279,1.04614,-0.0839857,1.17938,-0.0929124,1.21659,-0.0652964,1.19441,-0.0260135,1.11865,-0.0228104,0.982298,-0.0436745,0.830115,-0.0702505,0.709355,-0.102325,0.591121,-0.135489,0.40558,-0.181989,0.149616,-0.239207,-0.0919019,-0.253387,-0.224216,-0.175722,-0.226584,-0.0394466,-0.178452,0.0591052,-0.177211,0.0774053,-0.246465,0.0711697,-0.32958,0.0813134,-0.334288,0.0665645
-0.0730945,0.0240402,-0.068037,0.0227949,-0.0436989,0.0374267,-0.0120669,0.0476735,-0.00342736,0.0363519,-0.0295096,0.0309137,-0.0591752,0.0675994,-0.0506048,0.116461,0.0173002,0.104362,0.155273,0.0233795,0.356418,-0.0553464,0.584691,-0.0938603,0.807527,-0.107175,1.01353,-0.0933564,1.17589,-0.0571056,1.22621,-0.0123946,1.10207,0.0624365,0.849848,0.147295,0.610148,0.155444,0.450889,0.0608524,0.325827,-0.0710778,0.192742,-0.14104,0.0730222,-0.088565,0.00316576,0.0147968,-0.0222256,0.0565451,-0.0460422,0.0443496,-0.102548,0.0410363,-0.185137,0.0661697,-0.256116,0.113829,-0.270397,0.161118,-0.221533,0.182233,-0.164479,0.165704
